x,y
1.1514855339227552,-0.23431925935365616
1.3658881388154984,-0.15038696181034084
0.2992764145224841,-0.050274854479605675
1.088646243384007,0.04659075252863106
0.9458927767777748,-0.26061860423170385
1.0746030323000655,-0.0037645270869429816
0.6284706146383331,0.06116655798491122
0.28479291098500414,0.13531429031557887
1.14092526148247,0.24848401905508377
1.0332483220406634,-0.052945143784738885
1.217287203522744,0.29584799329487244
1.3030680792448088,0.3108967035939394
0.532410651155286,-0.0026236124363185212
0.6636601823347512,-0.13113181840266488
1.7006604012296045,0.37620573617234254
1.0400038113597285,-0.005352917052959799
1.0196425984274147,-0.06116595930812627
0.9888252016036775,0.30331204015202723
1.456887307982226,0.3184459714772269
0.7452124297969784,-0.05287268256039249
1.1876694956758798,0.25319916576645035
0.5333975156016866,-0.3522274259717141
0.9489188683378786,-0.13849544471250286
1.4936449973691257,0.24315867871349328
0.4654516208098637,0.05986547279450795
0.6301290275802338,-0.12476937136780941
0.6393045345716694,-0.7299250786688569
1.5534359435750291,0.3755797074888708
1.4385058569349236,-0.7428269667177942
0.7147963462834124,-0.05934951673655094
1.2008564901237382,0.2997124283189389
0.83745759471974,-0.24749625012023685
0.8307353777245554,-0.1822593723762802
1.4124941189759386,-0.22860858412736482
0.6571639742612974,-0.20604981910061682
0.5119353102739217,0.09141514422321975
1.2258757012207697,0.187505165573687
1.0769454531271516,-0.4586368471623024
1.3312391594373378,0.3663913244467606
1.2935900811739387,-0.42572430428302804
0.7616830232180795,-0.2589770012687343
0.6109498238244973,0.2516463319948647
0.8909441397818553,0.28033666930621354
1.652611251381975,0.11719452509253817
1.3006170247249746,0.4896855912177374
1.4471530002856845,-0.46410671568401424
0.47248894090107063,0.3499944465578289
1.0178377394315024,-0.4354493372716118
1.0028544347170059,0.12815410421601653
1.3518373328230389,0.40107489551813075
1.2529390874340847,0.5496833902713381
0.532593931772997,0.7860703316938317
0.3475574661561848,0.3527873559713823
0.15572009861011327,0.7039843848008642
1.329047407379762,0.22381120467875387
0.19804609789186522,0.43086284239200023
0.5859549754446445,0.19835598759448692
0.6572734096096985,0.5747186493854671
0.356647698067058,0.6436193144787066
0.7774613415548117,0.9885131488070173
0.8912850674308879,0.6651429026616268
1.0033144665421407,0.45623157482616783
0.7885112654599854,-0.44248981164878476
0.6515124015477807,1.015607480281409
1.2271118370722387,0.03415723323872055
1.0870906208989266,0.7048062963467749
1.164834930148554,0.1886293984289486
0.6087915849269456,0.503845085430881
1.5286271786152676,0.6779749516315194
0.8474075637462207,1.5856944296981585
0.830695031569365,0.5505561483973956
0.7955689682059656,0.26350811547806485
0.4755661489960223,0.6569673879147019
0.2843343900082739,0.42222293659062066
0.511166089375116,0.9036700353273073
1.211289675015379,-0.11173224782555236
0.5875728364436283,0.8528217572088577
0.9892680406599711,0.25059253773444784
0.7078244259240789,0.9605649202911226
0.7729485187189606,0.801088813245542
0.5390292743186547,0.2549302651994402
1.044713339137867,0.49315390451871094
0.6292440381380567,0.627518755564826
0.8444051336989047,0.19719043934640568
0.9126556971680385,1.0636347710494005
0.9619744799831544,0.5182720301975319
0.3083013821462173,0.3029459310420052
0.6354036407033561,0.35352311870639463
0.2655148949414915,0.11875273904949046
1.0140517921941639,0.4562821314396862
1.372056696254316,0.7419924098182858
0.5709151050432106,0.4120405496149429
1.0234274446040175,0.7029778790789877
1.4405968301776726,0.6422425802373934
1.2246935654621858,0.9019606243711202
0.43626536039129893,-0.06439678722448106
0.7260054794657622,0.5567941500693147
0.9690306930272259,1.0375526814509022
1.1209673606489896,0.4449322434337706
0.9974983731772004,0.5191193229064318
0.5552118147100517,1.214866091761857
1.1352828194167972,0.504364783438976
0.6451985288090913,0.7044417034120141
0.6760087067821183,1.2942601542840937
0.13463019333243909,0.5569717179405922
0.43304578095282537,0.7933044255320814
-0.23507157082735186,0.444355232549562
1.0062626444077383,1.0356212475862099
0.6870500544681543,0.9353630423659707
0.5596731545569773,0.7842490056862926
0.744022378098459,0.5975275214359355
0.47244622549910753,0.8263656927768931
0.17650750181362493,0.7343451991383858
-0.13496757490867173,0.9532278281943506
0.27990470121317657,1.1705773995205782
0.40542048257077956,1.0196492518071223
0.41565645487535063,0.31455357036475806
0.1359372663479325,0.8839101722904332
0.1422432975462479,0.8302369911695211
0.05878547250341343,0.44946793815309716
0.5876345444959382,1.1155600848001157
0.5699610342803695,0.9248047548201069
0.14675977350296887,0.4849012416386641
0.7417602779884307,0.8057736482187042
-0.03734027908591514,1.437174326315569
0.5589190848446389,1.1469369451405724
0.08783028719066135,0.6205774357797127
0.0752570593555808,1.2670499879841892
-0.05964555802729793,0.7663576667987035
0.4899687048097001,1.3635965485792831
0.3184694200050102,0.6242489193215686
0.5954565658142053,0.8928651055847998
-0.19218134044167223,1.1355261917862332
0.5210618262567763,0.46767152072971624
0.2413636345529378,1.5519415299862764
0.42308994994208216,1.284313002823094
0.46134169777788847,1.0981430352358463
0.6633353806716711,0.3880886423649448
0.38905272727542883,0.5461731859722269
1.1391402161397473,0.9061110909278057
-0.19810995132554166,0.7454436858993414
0.6187691911400324,0.7908718975816559
0.9877147641897958,0.9320167095850171
0.46618475260007164,1.0179698590551562
0.38248117048545943,1.0475672090662207
0.22295134142633916,0.9713737941327832
0.736968846579837,0.8604488711440266
1.4580399806789328,0.7458790065007062
0.5674803925807901,0.8203954380908841
-0.0002744619425452677,1.1325230124467107
-0.08407748093373871,1.1668553111812663
-0.31722491093527133,1.2686351712912287
-0.10272665679712872,0.6976115940549865
-0.7409442913886946,0.7227795192966214
-0.4722014320723146,0.7265191544786316
-0.06499530176374216,0.597057603294459
-0.689355827909675,1.267822910634008
-0.37276902968974535,0.58368549648247
-0.8778419291433427,0.8612878257309345
0.5311879279139835,1.6616239988855683
-0.4733392529335386,1.246653938118764
-0.7052617942621855,1.102551863459087
-0.7952831860154943,1.2162644850366375
-0.5465520478157614,1.1006853609542513
-0.15225654617811618,1.1509314694666244
-0.2690696493520082,1.1373691182671006
-0.07001986693647819,0.9622977211296861
-0.00563770222204274,1.3302787229890307
-0.5377346267174675,1.0084153874340174
-0.14455018488888632,0.4655698745093861
0.3901952247693028,0.999067309130213
0.12502326841873795,0.48724997128849856
-0.23828676480354805,1.2181258555519883
-0.29986181899807157,0.6323383955835646
-0.5935700113749041,1.3432148525533938
-0.45708043787911096,0.6753920917661695
-0.27814446597121634,0.9457299386561917
-0.27443811557997755,0.9060622398583599
-0.3746845549168183,1.0087186921742184
-1.0485763421520553,1.2003181292787277
-0.28597328042159575,1.303575867163718
-0.3158977418655988,1.4406474851635136
-0.2270781515160723,0.7854537794477621
-0.30030251216129267,1.1854329473473846
0.2969892741551552,0.8517075467778916
-0.4984754965540813,0.8701970551806779
-0.6568941598559257,0.5311931032611525
-0.4000050745921042,1.0000329800101109
-0.12571479243520914,1.215555283809197
-0.3562677813532734,0.5307896331359052
-0.12461787398188842,1.3279306940279276
-0.31020742931650946,1.17176575784978
-0.21536229604174867,1.6154471718660277
-0.7408148505572681,1.0890860921905117
-0.11803233294692689,1.268920422251512
0.025409493370255998,0.6563473971080432
-0.2959271635033803,0.5130100249514391
-0.5448857124926818,1.0984543918465546
-0.018537083469557458,0.547175750651655
-0.365797118779726,0.9387797446890169
-0.5503284108405957,0.577731136785359
-0.27444089003440897,0.700925814520593
-0.8959356072621785,0.3131577728619257
-0.8008768311795039,0.5430804350180874
-0.46144535468912007,0.6258180540109078
-1.197767813341139,0.29827882444286724
-1.0495138922165075,1.014014290744163
